test_id,wall_clock,alpha_bravo_dist,bravo_charlie_dist,alpha_charlie_dist,formation_type
TEST-06-THREAT-ESCALATION,1775089493.917,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089494.168,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089494.418,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089494.674,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089494.926,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089495.181,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089495.431,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089495.686,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089495.940,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089496.192,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089496.440,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089496.695,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089496.946,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089497.201,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089497.454,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089497.706,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089497.959,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089498.211,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089498.462,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089498.717,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089498.970,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089499.223,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089499.474,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089499.728,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089499.982,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089500.238,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089500.490,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089500.744,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089500.994,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089501.245,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089501.498,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089501.751,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089502.003,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089502.255,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089502.508,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089502.760,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089503.013,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089503.265,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089503.518,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089503.770,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089504.022,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089504.275,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089504.527,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089504.781,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089505.033,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089505.287,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089505.541,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089505.792,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089506.046,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089506.296,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089506.548,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089506.801,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089507.055,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089507.308,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089507.562,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089507.814,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089508.065,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089508.318,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089508.570,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089508.822,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089509.077,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089509.329,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089509.580,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089509.834,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089510.086,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089510.340,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089510.593,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089510.847,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089511.098,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089511.350,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089511.603,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089511.855,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089512.107,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089512.359,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089512.615,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089512.865,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089513.120,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089513.371,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089513.624,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089513.878,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089514.128,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089514.380,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089514.633,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089514.884,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089515.136,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089515.393,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089515.647,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089515.899,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089516.150,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089516.403,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089516.657,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089516.909,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089517.162,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089517.414,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089517.667,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089517.919,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089518.172,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089518.421,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089518.673,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089518.926,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089519.179,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089519.427,197.6,195.5,393.0,independent
TEST-06-THREAT-ESCALATION,1775089519.683,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089519.936,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089520.188,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089520.437,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089520.692,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089520.944,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089521.198,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089521.448,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089521.702,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089521.954,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089522.207,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089522.456,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089522.712,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089522.964,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089523.214,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089523.466,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089523.717,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089523.971,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089524.222,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089524.474,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089524.728,197.6,195.5,393.0,independent
TEST-07-INTERCEPT-REPLAN,1775089524.982,194.4,196.0,390.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089525.236,189.7,196.8,386.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089525.491,185.3,197.6,382.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089525.745,181.1,198.3,379.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089525.999,177.2,199.0,375.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089526.250,173.5,199.7,372.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089526.502,170.1,200.3,368.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089526.757,167.0,200.9,365.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089527.010,164.2,201.5,362.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089527.264,161.7,202.1,359.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089527.517,159.4,202.6,357.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089527.772,157.5,203.1,354.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089528.024,155.9,203.5,352.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089528.277,154.6,204.0,350.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089528.531,153.5,204.4,348.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089528.784,152.7,204.8,346.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089529.038,152.0,205.1,344.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089529.290,151.6,205.4,343.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089529.543,151.3,205.7,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089529.797,151.1,205.9,341.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089530.049,151.0,206.0,340.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089530.305,150.9,206.2,340.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089530.560,150.9,206.2,339.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089530.816,150.9,206.3,339.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089531.069,150.9,206.3,338.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089531.322,150.9,206.3,338.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089531.575,150.8,206.2,338.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089531.829,150.8,206.1,338.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089532.080,150.8,206.0,338.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089532.335,150.7,205.9,339.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089532.589,150.6,205.7,339.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089532.844,150.5,205.6,339.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089533.097,150.4,205.5,339.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089533.349,150.3,205.4,340.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089533.603,150.2,205.2,340.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089533.856,150.2,205.1,340.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089534.108,150.1,205.0,341.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089534.363,150.0,204.8,341.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089534.615,150.0,204.7,341.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089534.867,149.9,204.5,342.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089535.121,149.9,204.4,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089535.375,149.9,204.3,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089535.631,149.8,204.1,342.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089535.886,149.8,204.0,343.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089536.139,149.8,203.8,343.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089536.391,149.8,203.7,343.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089536.643,149.8,203.6,343.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089536.895,149.8,203.4,343.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089537.149,149.9,203.3,343.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089537.400,149.9,203.1,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089537.653,149.9,203.0,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089537.906,149.9,202.9,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089538.157,149.9,202.7,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089538.413,149.9,202.6,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089538.665,149.9,202.5,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089538.918,149.9,202.3,343.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089539.171,150.0,202.2,343.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089539.422,150.0,202.0,343.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089539.677,150.0,201.9,343.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089539.930,150.0,201.8,343.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089540.180,150.0,201.6,343.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089540.435,150.0,201.5,343.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089540.690,150.0,201.4,343.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089540.943,150.1,201.3,343.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089541.196,150.1,201.2,343.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089541.445,150.1,201.0,343.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089541.700,150.1,200.9,343.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089541.952,150.1,200.8,343.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089542.207,150.1,200.7,343.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089542.455,150.1,200.6,342.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089542.711,150.1,200.5,342.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089542.965,150.2,200.3,342.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089543.217,150.2,200.2,342.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089543.469,150.2,200.1,342.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089543.722,150.2,200.0,342.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089543.974,150.2,199.9,342.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089544.226,150.3,199.7,342.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089544.477,150.3,199.6,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089544.733,150.3,199.5,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089544.984,150.3,199.4,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089545.237,150.4,199.2,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089545.486,150.4,199.1,342.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089545.745,150.4,199.0,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089545.998,150.4,198.9,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089546.252,150.4,198.8,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089546.504,150.4,198.6,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089546.758,150.5,198.5,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089547.010,150.5,198.4,342.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089547.264,150.5,198.3,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089547.519,150.5,198.2,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089547.770,150.5,198.1,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089548.024,150.6,198.0,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089548.276,150.6,197.8,342.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089548.529,150.6,197.7,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089548.782,150.6,197.6,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089549.036,150.6,197.5,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089549.289,150.7,197.4,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089549.540,150.7,197.3,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089549.795,150.7,197.2,342.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089550.047,150.7,197.1,342.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089550.300,150.7,196.9,342.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089550.553,150.8,196.8,342.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089550.810,150.8,196.7,342.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089551.064,150.8,196.6,342.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089551.317,150.8,196.5,342.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089551.567,150.8,196.4,342.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089551.822,150.9,196.3,342.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089552.074,150.9,196.2,342.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089552.329,150.9,196.1,342.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089552.587,150.9,196.0,342.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089552.841,151.0,195.9,341.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089553.095,151.0,195.8,341.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089553.347,151.0,195.6,341.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089553.600,151.0,195.5,341.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089553.854,151.0,195.4,341.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089554.107,151.1,195.3,341.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089554.361,151.1,195.2,341.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089554.614,151.1,195.1,341.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089554.867,151.1,195.0,341.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089555.122,151.2,194.9,341.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089555.374,151.2,194.8,341.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089555.627,151.2,194.6,341.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089555.882,151.2,194.5,341.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089556.136,151.2,194.4,341.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089556.393,151.3,194.3,341.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089556.646,151.3,194.2,341.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089556.898,151.3,194.1,341.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089557.152,151.3,194.0,341.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089557.404,151.3,193.8,341.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089557.657,151.4,193.7,341.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089557.908,151.4,193.6,341.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089558.166,151.4,193.5,341.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089558.416,151.4,193.4,341.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089558.671,151.4,193.3,341.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089558.924,151.5,193.2,341.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089559.180,151.5,193.0,340.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089559.433,151.5,192.9,340.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089559.688,151.5,192.8,340.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089559.942,151.5,192.7,340.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089560.196,151.6,192.6,340.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089560.448,151.6,192.5,340.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089560.701,151.6,192.3,340.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089560.957,151.6,192.2,340.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089561.211,151.6,192.1,340.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089561.461,151.7,192.0,340.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089561.719,151.7,191.9,340.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089561.973,151.7,191.8,340.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089562.225,151.7,191.7,340.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089562.475,151.7,191.6,340.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089562.730,151.7,191.5,340.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089562.984,151.8,191.4,340.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089563.237,151.8,191.3,340.2,echelon
TEST-07-INTERCEPT-REPLAN,1775089563.487,151.8,191.3,340.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089563.742,151.8,191.2,340.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089563.997,151.8,191.0,340.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089564.250,151.8,190.9,340.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089564.498,151.9,190.8,339.9,echelon
TEST-07-INTERCEPT-REPLAN,1775089564.750,151.9,190.7,339.8,echelon
TEST-07-INTERCEPT-REPLAN,1775089565.002,151.9,190.5,339.7,echelon
TEST-07-INTERCEPT-REPLAN,1775089565.255,151.9,190.4,339.6,echelon
TEST-07-INTERCEPT-REPLAN,1775089565.505,151.9,190.2,339.5,echelon
TEST-07-INTERCEPT-REPLAN,1775089565.759,151.9,190.1,339.4,echelon
TEST-07-INTERCEPT-REPLAN,1775089566.015,152.0,189.9,339.3,echelon
TEST-07-INTERCEPT-REPLAN,1775089566.268,152.0,189.8,339.1,echelon
TEST-07-INTERCEPT-REPLAN,1775089566.518,152.0,189.6,339.0,echelon
TEST-07-INTERCEPT-REPLAN,1775089566.774,152.0,189.4,338.8,echelon
